epoch	epoch time	acc	loss	val_acc	val_loss
0	637.4549720287323	0.16722756410256409	2.5734413764415645	0.2019	2.0881118877410887
1	741.2285759449005	0.22994866859637508	2.1595344315517551	0.23100000000000001	2.6124859992980958
2	870.2024898529053	0.29533606032396609	2.0415673008093589	0.32219999999999999	2.0842108715057375
3	868.623780965805	0.37850898298690977	1.7885321606647369	0.42709999999999998	1.6007652219772339
4	874.8729720115662	0.36918511389156239	1.8215400954259677	0.41999999999999998	1.5730825164794922
5	867.6884388923645	0.42797561759056862	1.6465102734763077	0.47139999999999999	1.4408526914596558
6	871.8575599193573	0.4792468720018615	1.5040184913019665	0.5071	1.737634852218628
7	874.0715379714966	0.51086782162335576	1.4396169479359102	0.55410000000000004	1.3825768611907958
8	868.0665190219879	0.56570821302534491	1.3123491426519296	0.5948	1.1960682819366455
9	872.384593963623	0.62572184789245777	1.0557239938325365	0.65680000000000005	1.0221737043380736
10	871.1873497962952	0.67308309271735645	0.9188322852466364	0.70279999999999998	0.86614272842407225
11	865.2808661460876	0.71007779916586466	0.8186511429678679	0.7298	0.7707747821807861
12	876.6549360752106	0.74075633620160264	0.73715977891347406	0.73460000000000003	1.004181911087036
13	872.026458978653	0.76644209177401501	0.66850780972235091	0.76770000000000005	0.70177219867706297
14	882.3786358833313	0.78350577480256811	0.61624126073676955	0.78049999999999997	0.81430404586791993
15	869.2646009922028	0.80486044269515267	0.56462561963726632	0.80310000000000004	0.62048789505958557
16	871.7798538208008	0.81689124161668569	0.52586931609786169	0.80759999999999998	0.58625999746322632
17	881.0458450317383	0.82703721527109397	0.49184027863956242	0.82179999999999997	0.55303568086624144
18	861.8382089138031	0.83726339428938079	0.46177504137803776	0.82799999999999996	0.57673957920074459
19	876.5954260826111	0.84895332048135874	0.43231144454718629	0.83120000000000005	0.54011169281005855
20	873.8068799972534	0.85512913053602524	0.41063336384078419	0.83379999999999999	0.54670256233215331
21	874.0377049446106	0.86343038179647247	0.39030651418796364	0.84750000000000003	0.48005502171516418
22	879.5094480514526	0.87423804938735816	0.36362374508690676	0.8478	0.49340469226837158
23	876.3495860099792	0.87824831570728412	0.34675855234260544	0.8478	0.50488826370239259
24	873.9489891529083	0.88408325316625258	0.32699087396010706	0.85289999999999999	0.48701985740661619
25	881.6121871471405	0.88979788257940329	0.3130423261314621	0.84889999999999999	0.48662210383415222
26	865.9156589508057	0.89539220404234843	0.2965460927833683	0.86199999999999999	0.44413557081222532
27	885.1783630847931	0.90257058070568008	0.27876397583933643	0.86560000000000004	0.44436940002441405
28	881.1566338539124	0.90573869101084081	0.26727992766630893	0.86750000000000005	0.43830634393692014
