epoch	epoch time	acc	loss	val_acc	val_loss
0	344.4485158920288	0.21298076923076922	2.6421859918496549	0.3044	1.9425989597320557
1	341.2627811431885	0.30502085340378721	1.9987921105924233	0.24160000000000001	2.2747860389709471
2	341.04188299179077	0.3838827398330461	1.8279471242508141	0.41210000000000002	1.8074714710235595
3	340.4838230609894	0.42059672764183659	1.7030523756126352	0.4773	1.4695378395080567
4	341.29286313056946	0.47599855631369981	1.5264201954002368	0.50570000000000004	1.3710724876403808
5	340.281996011734	0.49153833816477532	1.5189558780839667	0.42820000000000003	1.5702231298446656
6	340.5484278202057	0.49584937438889881	1.5049087505215133	0.57699999999999996	1.2722084935188294
7	340.7581398487091	0.57751844722489576	1.2856497907623252	0.61750000000000005	1.2122140186309815
8	339.79993200302124	0.61032242537080228	1.1888910870847313	0.64370000000000005	1.0697880956649781
9	339.75479316711426	0.63221847932614839	1.1356476934284288	0.65269999999999995	1.1403884113311769
10	339.68203997612	0.64916185436625107	1.0970700438450192	0.64910000000000001	1.2715384181976319
11	339.6715099811554	0.63985803655450602	1.1184241287517822	0.67579999999999996	1.1082070344924926
12	341.12211990356445	0.64450994547950102	1.1048628615384535	0.6603	1.0447347143173218
13	339.74712085723877	0.67959977540596583	0.99552570989509026	0.70279999999999998	0.89148777923583988
14	340.56602001190186	0.6860763554891256	0.99372485252309384	0.69410000000000005	1.115813995552063
15	340.6003520488739	0.6071142124028247	1.2266829472189344	0.5655	1.4341460445404053
16	339.9811179637909	0.5718038177735002	1.3499668983071516	0.62590000000000001	1.119709839630127
17	341.11302495002747	0.6570019249086928	1.0844128256162313	0.69020000000000004	0.89676683883666997
18	340.4685261249542	0.6928537054860443	0.97929721391847357	0.70779999999999998	0.87900342893600469
19	340.976438999176	0.71268447228720222	0.9072996582363827	0.68110000000000004	1.306191489315033
20	339.7808849811554	0.71747674043644383	0.90674222351306133	0.73470000000000002	0.84300440893173223
21	340.0363700389862	0.72094562077009794	0.91252024058237036	0.63829999999999998	1.1613854309082032
22	341.15521788597107	0.59700834133474345	1.2576703016751081	0.66110000000000002	1.0548338802337647
23	340.465784072876	0.69367581009291135	0.98957941107234393	0.71289999999999998	0.81829954576492314
24	340.19107818603516	0.73311677895412253	0.86555339114421981	0.75190000000000001	0.71132132558822636
25	340.3120548725128	0.75475216550554725	0.79365419251512637	0.74939999999999996	0.79821631908416746
26	341.03898000717163	0.77175569453987514	0.71185539462530423	0.77790000000000004	0.65490664701461787
27	342.7283790111542	0.79114533208829296	0.59451881067317613	0.7893	0.61264402532577511
28	340.0595691204071	0.8040383381838978	0.55871416320011402	0.78779999999999994	0.61595663833618164
29	339.95393919944763	0.81518687837048143	0.52899242529778823	0.80089999999999995	0.59283795943260198
30	340.54670095443726	0.82356833491831738	0.50222465098573488	0.8054	0.5734186042785645
