epoch	epoch time	acc	loss	val_acc	val_loss
0	287.7676200866699	0.1719551282051282	2.5909655347848548	0.2233	2.1253964756011965
1	289.600261926651	0.24420516520862898	2.1045829427521467	0.2989	2.0508464397430419
2	271.44679594039917	0.3032162335770307	1.9754969346282343	0.37380000000000002	1.6972652849197387
3	268.2718939781189	0.31181825476079789	1.9666850574512991	0.34620000000000001	1.8378191524505616
4	268.4980170726776	0.35927975617581009	1.8356220063239213	0.39460000000000001	1.7708449958801269
5	266.60824608802795	0.38532643566576763	1.7785179084564273	0.38319999999999999	1.9387536767959594
6	267.0485019683838	0.40666105226518867	1.7100899746144931	0.44330000000000003	1.6969318492889405
7	267.42038321495056	0.41225537375681748	1.7023335151806984	0.44359999999999999	1.547471471786499
8	267.67014598846436	0.38344161057074483	1.8190587788466501	0.35560000000000003	1.8991707782745362
9	266.1932029724121	0.39697625922361246	1.735192592609835	0.4365	1.613387776184082
10	266.26592803001404	0.43643727939710963	1.6428243803756146	0.4728	1.5107016883850097
11	267.4438421726227	0.46773740782124285	1.5302036107255741	0.49990000000000001	1.380498034477234
12	270.7083330154419	0.49470644858467072	1.4750515282593899	0.50209999999999999	1.6542516126632691
13	274.45253801345825	0.52352021176118213	1.3840073278250891	0.53690000000000004	1.2883295679092408
14	276.28136801719666	0.54064404876483796	1.3307245460350543	0.56359999999999999	1.244602819442749
15	274.83633494377136	0.55530157194789265	1.2924924099869861	0.59340000000000004	1.1683257123947144
16	274.62283205986023	0.58122794357369567	1.2306878452389753	0.57310000000000005	1.2604069824218751
17	276.5515260696411	0.59243663786923917	1.2202659236111242	0.59560000000000002	1.4324800903320312
18	271.88798904418945	0.61790182870054688	1.1427241349243222	0.64900000000000002	1.0351281109809876
19	272.19266986846924	0.64356753288418356	1.0569829657018892	0.66490000000000005	0.96740886964797979
20	276.41295194625854	0.66562399743342959	0.992862680343087	0.67369999999999997	0.95457542572021481
21	275.82605600357056	0.67188001279460718	0.98279481233218025	0.65810000000000002	1.0753729087829589
22	275.4166729450226	0.66099213993545525	1.0391611264308065	0.66149999999999998	0.99713508405685425
23	279.4321520328522	0.68818174519139608	0.96155523198286541	0.69540000000000002	1.0105981977462768
24	281.93497800827026	0.70530558229066409	0.88394483863676365	0.70450000000000002	0.98526438455581666
25	285.1530921459198	0.72818415146589965	0.82406468734857474	0.71619999999999995	0.90463086023330685
26	286.8307750225067	0.73612447862713848	0.79235622865250377	0.72999999999999998	0.89810378608703612
27	279.0063819885254	0.75096246394584831	0.75136736523925318	0.75409999999999999	0.7208199584960937
28	274.8190350532532	0.76114854033956325	0.72624224110754165	0.74570000000000003	0.81864209604263305
29	279.1484181880951	0.76682306707077463	0.70731889645105606	0.75229999999999997	0.73560068187713623
30	285.79082703590393	0.76914902159063947	0.72017634213257575	0.75049999999999994	0.75037170772552486
31	284.57547402381897	0.7800769971508531	0.6715678634993878	0.74639999999999995	0.89264523477554325
32	287.4132640361786	0.78817773507809386	0.65636462068802504	0.76649999999999996	0.71210782546997076
33	276.275838136673	0.7935915944436287	0.64724683556986573	0.76770000000000005	0.74531661205291744
34	274.1685769557953	0.8026748476863711	0.62841930319033723	0.77500000000000002	0.67677800035476687
35	272.8138780593872	0.79884504332999828	0.63539207515175	0.76690000000000003	0.72719297432899477
36	269.1544930934906	0.80911132506846928	0.59897123099826721	0.7651	0.83351675467491149
37	269.4028830528259	0.81115656083388166	0.59446445691650562	0.77429999999999999	0.68309292101860042
38	274.2165060043335	0.81187840874546191	0.59554331823538087	0.78139999999999998	0.66915654039382932
39	271.22634196281433	0.81847529683619458	0.57301553973870134	0.77249999999999996	0.75042058830261227
40	270.5858380794525	0.83084696835342564	0.53638622001229397	0.78390000000000004	0.65025252494812014
41	273.44976711273193	0.84229627847289057	0.5095641269950022	0.77380000000000004	0.78167810153961181
42	273.257807970047	0.8431183830988801	0.48712281217780068	0.78490000000000004	0.69584845461845402
43	275.07882714271545	0.84835178065384131	0.48086611280695229	0.79069999999999996	0.69754489459991453
44	274.961284160614	0.81137712553674146	0.5897315007048537	0.77959999999999996	0.70549157218933101
45	273.64866304397583	0.84041145341611267	0.5092022594711052	0.78979999999999995	0.7056339530944824
46	271.9670031070709	0.85336461348682024	0.46887818155741517	0.78220000000000001	0.79063580756187435
47	270.6483690738678	0.80871029838293385	0.61021643594017305	0.57520000000000004	1.4659744052886963
48	272.69539999961853	0.71284488293846948	0.90042154908294969	0.72589999999999999	0.95290543174743647
49	275.2714750766754	0.79619826756496637	0.65731527968251557	0.76680000000000004	0.78931984748840334
50	273.4381330013275	0.8317693294834777	0.54399046168940779	0.78000000000000003	0.71178166522979736
51	274.1647047996521	0.78942091752980281	0.6706954358593179	0.68720000000000003	0.95658480892181397
52	272.0955560207367	0.71916105227474991	0.89374138798742753	0.7298	0.84220618200302122
53	271.57465505599976	0.78021735650895685	0.71885427749420838	0.75380000000000003	0.79133538484573362
54	274.47547578811646	0.81677093355174546	0.61129198404776575	0.76690000000000003	0.78715469341278077
55	274.9873831272125	0.79030317628387459	0.67832535021497076	0.74950000000000006	0.88284802532196049
56	272.80828404426575	0.83255133148489524	0.55388604254151985	0.76900000000000002	0.83749025640487673
57	273.40644884109497	0.77881376323387874	0.71713251749368523	0.76859999999999995	0.76492986640930172
58	272.7815980911255	0.84253689450715874	0.52244665657514022	0.78459999999999996	0.75659467442035677
59	272.4922311306	0.84177494387539453	0.53115012231146941	0.77829999999999999	0.78346475009918215
60	271.132395029068	0.85382579403272374	0.48061710077866476	0.78490000000000004	0.6949277941226959
61	269.75040793418884	0.86066329804299002	0.47136577349042602	0.77610000000000001	0.79465412764549259
62	268.82729411125183	0.86900465196625409	0.44130144545310651	0.79520000000000002	0.66975154294967654
63	271.01308703422546	0.87832852101379533	0.41659889018111096	0.79110000000000003	0.69556848173141483
64	272.05455803871155	0.88841434076959058	0.38631075555634947	0.79459999999999997	0.76278913812637328
65	272.21979999542236	0.8937880975487984	0.37592000224324884	0.80400000000000005	0.69877979021072389
66	271.7819359302521	0.90012431829297701	0.35538757291022194	0.79900000000000004	0.74967391767501834
67	269.05187487602234	0.89080044918806844	0.37250732799963882	0.79100000000000004	0.75902900409698482
68	270.0028100013733	0.89649502732717801	0.34592960222738078	0.7944	0.72216609058380132
69	271.71668696403503	0.90736284889316654	0.31520105950966987	0.79649999999999999	0.90445205163955689
70	272.1021800041199	0.91397978831530768	0.29585540766015356	0.79830000000000001	0.80622821855545046
71	271.91521286964417	0.92113811358986353	0.28183460005170302	0.7964	0.83963276348114013
72	271.71483993530273	0.92326355473827693	0.26970311340552933	0.79269999999999996	0.97967734909057613
73	270.3169159889221	0.92496791786974653	0.26321822670663364	0.80110000000000003	0.78141681766510007
74	269.8544759750366	0.92963987814527238	0.24731238289142518	0.80979999999999996	0.71304884071350094
75	270.1500029563904	0.92863731151748474	0.25789318359697483	0.80530000000000002	0.80073182153701783
76	269.00339698791504	0.81899663137632339	0.6134470415719625	0.73799999999999999	0.86979933271408083
77	270.5394928455353	0.84009063205621082	0.5283404543187934	0.78900000000000003	0.79562108521461483
78	268.6898488998413	0.8889356753097194	0.37894624093996243	0.79410000000000003	0.75668820056915287
79	269.44645500183105	0.9060194097270482	0.32322350107097536	0.7994	0.81196187343597415
80	269.3663420677185	0.90816490224511492	0.32438361268032812	0.79430000000000001	0.79368151693344113
81	268.14210391044617	0.9106713186520432	0.31609707432065515	0.79469999999999996	0.84296448154449466
82	267.2346830368042	0.92755453965967571	0.25972197437882999	0.80589999999999995	0.80767742128372189
83	266.6626179218292	0.93377045233891409	0.23289901623606948	0.79890000000000005	0.7976460744380951
84	267.08409309387207	0.93595604746243033	0.23640338748091108	0.79859999999999998	0.96171475934982298
85	267.7219681739807	0.92226098812961177	0.27486862939712825	0.7893	0.81499997916221623
86	274.4885549545288	0.91606512670529205	0.29022943499304754	0.80120000000000002	0.79333504133224486
87	274.7743811607361	0.93717917865922062	0.23434032596836574	0.80100000000000005	0.82504407997131346
88	269.23464703559875	0.94403673396265042	0.21356790447066831	0.80640000000000001	0.85305000047683721
89	269.25251507759094	0.94770612774424567	0.20362902590201229	0.80469999999999997	0.84503710808753962
90	266.5551221370697	0.88211822276471863	0.42058826483401268	0.78569999999999995	0.95137457780838008
91	266.61641097068787	0.92655197303188819	0.28384090367708215	0.78510000000000002	1.0155278895378113
92	268.174124956131	0.92574991973730703	0.27610792337719892	0.79859999999999998	0.83346916923522951
93	266.6052350997925	0.94339509143407119	0.23440917093936625	0.7974	0.8701378690242767
94	268.0856809616089	0.9194939043952518	0.31762897639386273	0.79220000000000002	0.84940512237548826
95	268.19537806510925	0.93709897341007675	0.27227624445761633	0.7873	1.1003534377098083
96	266.7112829685211	0.94664340721784512	0.23230241409738667	0.80310000000000004	1.002452829170227
97	267.24262595176697	0.95085418666063071	0.21645638820908564	0.8014	1.0077882850646973
